調達機関名,課所名,調達案件名称,入札方式,開札日,年度,設計額,予定価格,調査基準価格,落札金額,落札業者名,参加業者数,分野分類,不調,落札率,調査価格率
春日部市,春日部市 総務部 契約課,赤沼・銚子口地区農林調整資料等修正業務委託,随意契約,2025-05-09,2025,6023000,6023000,,,,1,農林土木,true,,
春日部市,春日部市 総務部 契約課,公共下水道雨水出水浸水想定区域検討（R7）業務委託,随意契約,2025-05-09,2025,31578000,31578000,,,,1,下水道,true,,
春日部市,春日部市 上下水道部 経営総務課,都市計画道路東埼玉道路連絡線配水管設計業務委託,随意契約,2024-09-05,2024,3880000,3880000,,,,1,道路,true,,
春日部市,春日部市 総務部 契約課,春日部駅東西連絡道路予備設計業務委託,一般競争入札（ダイレクト入札）,2024-08-20,2024,2505000,2505000,1753500,2400000,埼玉コンサルタント株式会社 春日部支社,2,道路,false,0.958,0.7
春日部市,春日部市 総務部 契約課,道路橋定期点検（その1）業務委託,一般競争入札（ダイレクト入札）,2024-07-23,2024,27502000,27502000,20185824,21974000,ジーアンドエスエンジニアリング株式会社 埼玉東部営業所,13,道路,false,0.799,0.734
春日部市,春日部市 総務部 契約課,水角排水機場耐震詳細設計業務委託,一般競争入札（ダイレクト入札）,2024-07-23,2024,17911000,17911000,14118400,17190000,新日本設計株式会社 春日部営業所,5,農業土木,false,0.96,0.788
春日部市,春日部市 上下水道部 経営総務課,永沼橋（水管橋）配水管更新設計業務委託,一般競争入札（ダイレクト入札）,2024-07-23,2024,8110000,8110000,5677000,5677000,株式会社コーセツコンサルタント 春日部事務所,3,上水道,false,0.7,0.7
春日部市,春日部市 上下水道部 経営総務課,西部浄水場耐水化基本設計業務委託,一般競争入札（ダイレクト入札）,2024-06-19,2024,4060000,4060000,3128000,3650000,株式会社東洋設計事務所 春日部出張所,5,上水道,false,0.899,0.77
春日部市,春日部市 上下水道部 経営総務課,市道8-202号線外1路線配水管更新設計業務委託,一般競争入札（ダイレクト入札）,2024-06-19,2024,5530000,5530000,3871000,3871000,株式会社関東工社 春日部出張所,5,上水道,false,0.7,0.7
春日部市,春日部市 総務部 契約課,令和6年度道路調査設計業務委託,一般競争入札（ダイレクト入札）,2024-06-18,2024,22004000,22004000,15402800,15402800,開発虎ノ門コンサルタント株式会社 埼玉事務所,3,道路,false,0.7,0.7
春日部市,春日部市 総務部 契約課,（仮称）隼人堀川渡架橋詳細設計業務委託,一般競争入札（ダイレクト入札）,2024-06-18,2024,28349000,28349000,19956622,21825000,株式会社エース 春日部営業所,20,橋梁,false,0.77,0.704
春日部市,春日部市 総務部 契約課,路面下空洞調査業務委託,一般競争入札（ダイレクト入札）,2024-06-18,2024,25167000,25167000,17616900,17616900,応用地質株式会社 東京事務所,5,道路,false,0.7,0.7
春日部市,春日部市 総務部 契約課,市道8-321号線外道路予備設計業務委託,一般競争入札（ダイレクト入札）,2024-06-18,2024,4148000,4148000,2903600,2903600,株式会社ジェーエステック 春日部支社,7,道路,false,0.7,0.7
春日部市,春日部市 総務部 契約課,公共下水道管路施設地震対策実施設計（R6）業務委託,一般競争入札（ダイレクト入札）,2024-06-18,2024,25695000,25695000,17986500,17986500,株式会社日本設計コンサルタント 春日部営業所,8,下水道,false,0.7,0.7
春日部市,春日部市 上下水道部 経営総務課,西部浄水場受変電設備更新工事施工監理業務委託,一般競争入札（ダイレクト入札）,2024-06-05,2024,12790000,12790000,8953000,12000000,株式会社東洋設計事務所 春日部出張所,2,上水道,false,0.938,0.7
春日部市,春日部市 総務部 契約課,１０街区造成詳細設計業務委託,一般競争入札（ダイレクト入札）,2024-05-29,2024,3906000,3906000,2734200,2734200,埼玉コンサルタント株式会社 春日部支社,5,都市計画,false,0.7,0.7
春日部市,春日部市 総務部 契約課,中央通り線R6道路詳細設計業務委託,一般競争入札（ダイレクト入札）,2024-05-29,2024,35340000,35340000,24738000,24738000,株式会社日本設計コンサルタント 春日部営業所,13,道路,false,0.7,0.7
春日部市,春日部市 総務部 契約課,道路橋定期点検（その3）業務委託,一般競争入札（ダイレクト入札）,2024-05-29,2024,15212000,15212000,10648400,10648400,ピーシー技研株式会社 春日部営業所,9,道路,false,0.7,0.7
春日部市,春日部市 総務部 契約課,道路橋定期点検（その2）業務委託,一般競争入札（ダイレクト入札）,2024-05-29,2024,15966000,15966000,11176200,11176200,株式会社エース 春日部営業所,9,道路,false,0.7,0.7
春日部市,春日部市 上下水道部 経営総務課,春日部大橋橋梁添架管更新工事設計業務委託,一般競争入札（ダイレクト入札）,2024-05-23,2024,6900000,6900000,5474286,6700000,共和コンサルタント株式会社 春日部営業所,7,橋梁,false,0.971,0.793
春日部市,春日部市 総務部 契約課,公共下水道草刈場幹線実施設計業務委託,一般競争入札（ダイレクト入札）,2024-05-14,2024,19982000,19982000,13987400,17900000,株式会社日産技術コンサルタント 埼玉事務所,5,下水道,false,0.896,0.7
狭山市,狭山市 総務部 契約検査課,市道B第285号線道路概略設計業務委託,指名競争入札,2026-05-08,2026,2085000,2085000,,2000000,山晃測量設計株式会社 本店,5,道路,false,0.959,
狭山市,狭山市 総務部 契約検査課,狭山市稲荷山環境センター維持管理に係る発注仕様書作成業務委託,指名競争入札,2026-04-17,2026,1500000,1500000,,1350000,株式会社オオバ 北関東支店,4,廃棄物,false,0.9,
狭山市,狭山市 総務部 契約検査課,狭山市一般廃棄物最終処分場分析業務委託,指名競争入札,2026-04-17,2026,2300000,2300000,,2284000,株式会社環境テクノ 本店,4,廃棄物,false,0.993,
狭山市,狭山市 総務部 契約検査課,狭山市稲荷山環境センター作業環境測定業務委託,指名競争入札,2026-04-17,2026,2350000,2350000,,2200000,東邦化研株式会社 本店,4,廃棄物,false,0.936,
狭山市,狭山市 総務部 契約検査課,狭山市稲荷山環境センター分析業務委託,指名競争入札,2026-04-17,2026,7920000,7920000,,7250000,株式会社環境管理センター 北関東技術センター,5,廃棄物,false,0.915,
狭山市,狭山市 上下水道部 経営課,下水道管路面下空洞調査業務委託,指名競争入札,2026-04-15,2026,4374000,4374000,,2400000,株式会社テイコク さいたま営業所,4,道路,false,0.549,
狭山市,狭山市 総務部 契約検査課,市道幹第５４号線舗装現況調査業務委託,指名競争入札,2025-12-08,2025,2219000,2219000,,1450000,東亜道路工業株式会社 北関東支店,4,道路,false,0.653,
狭山市,狭山市 総務部 契約検査課,市道幹第１５号線沿い水路雨水対策詳細設計業務委託,指名競争入札,2025-12-08,2025,2967000,2967000,,2900000,株式会社ファースト設計 本店,5,下水道,false,0.977,
狭山市,狭山市 総務部 契約検査課,狭山市内道路交通騒音面的評価業務委託,指名競争入札,2025-11-10,2025,1033000,1033000,,1000000,株式会社環境テクノ 本店,4,道路,false,0.968,
狭山市,狭山市 上下水道部 経営課,下水道施設調査検討業務委託,指名競争入札,2025-10-15,2025,4525000,4525000,,4300000,株式会社ファースト設計 本店,5,下水道,false,0.95,
狭山市,狭山市 上下水道部 経営課,流域関連公共下水道接続点水質水量調査業務委託,指名競争入札,2025-10-15,2025,4061000,4061000,,3680000,一般社団法人埼玉県環境検査研究協会 本店,5,下水道,false,0.906,
狭山市,狭山市 上下水道部 経営課,柏原浄水場濃縮槽等更新工事実施設計業務委託,一般競争入札（ダイレクト入札）,2025-09-04,2025,17990000,17990000,14448000,14800000,株式会社建設技術研究所 関東事務所,3,上水道,false,0.823,0.803
狭山市,狭山市 上下水道部 経営課,下川原雨水幹線樋門改築設計業務委託,一般競争入札（ダイレクト入札）,2025-08-29,2025,12627000,12627000,10133000,10133000,株式会社日本水工コンサルタント 関東支店,13,下水道,false,0.802,0.802
狭山市,狭山市 上下水道部 経営課,雨水管理方針策定業務委託,一般競争入札（ダイレクト入札）,2025-08-28,2025,77941000,77941000,62561000,69500000,株式会社ＮＪＳ 関東事務所,1,農業土木,false,0.892,0.803
狭山市,狭山市 上下水道部 経営課,生活排水処理施設整備構想（改定）業務委託,一般競争入札（ダイレクト入札）,2025-08-22,2025,8302000,8302000,6666000,6666000,トレンドデザイン株式会社 さいたま事務所,2,下水道,false,0.803,0.803
狭山市,狭山市 上下水道部 経営課,大規模下水道管路特別重点調査計画策定業務委託,一般競争入札（ダイレクト入札）,2025-08-22,2025,18741000,18741000,15034000,18500000,株式会社東洋コンサルタント 埼玉支店,2,下水道,false,0.987,0.802
狭山市,狭山市 上下水道部 経営課,管路施設修繕・改築実施設計業務委託（その３）,一般競争入札（ダイレクト入札）,2025-08-18,2025,34679000,34679000,28158000,28168000,株式会社東洋コンサルタント 埼玉支店,13,下水道,false,0.812,0.812
狭山市,狭山市 上下水道部 経営課,堀兼浄水場揚水ポンプ更新工事設計業務委託,一般競争入札（ダイレクト入札）,2025-07-25,2025,4920000,4920000,3957000,,,2,上水道,true,,0.804
狭山市,狭山市 上下水道部 経営課,修繕改築計画策定業務委託（その２）,一般競争入札（ダイレクト入札）,2025-07-14,2025,19288000,19288000,15473000,19215000,株式会社東洋コンサルタント 埼玉支店,3,その他,false,0.996,0.802
狭山市,狭山市 総務部 契約検査課,市道幹第１５号線沿い水路雨水対策基本設計業務委託,指名競争入札,2025-07-08,2025,3048000,3048000,,2950000,株式会社ファースト設計 本店,5,下水道,false,0.968,
狭山市,狭山市 上下水道部 経営課,笹井配水場電気計装設備等更新工事実施設計業務委託,一般競争入札（ダイレクト入札）,2025-06-25,2025,27080000,27080000,21743000,25140000,株式会社日水コン 埼玉事務所,4,上水道,false,0.928,0.803
狭山市,狭山市 総務部 契約検査課,狭山市循環型社会形成推進地域計画等策定業務委託,一般競争入札（ダイレクト入札）,2025-06-24,2025,12274000,12274000,9851000,11370000,国際航業株式会社 埼玉支店,2,廃棄物,false,0.926,0.803
狭山市,狭山市 総務部 契約検査課,入曽駅東口土地区画整理事業 出来形確認測量及び換地処分等業務委託,一般競争入札（ダイレクト入札）,2025-06-17,2025,21205000,21205000,16829000,20070000,昭和株式会社 埼玉支社,4,測量,false,0.946,0.794
狭山市,狭山市 総務部 契約検査課,市道幹第９４号線道路詳細設計業務委託,一般競争入札（ダイレクト入札）,2025-06-12,2025,13033000,13033000,10469000,12000000,山晃測量設計株式会社 本店,7,道路,false,0.921,0.803
狭山市,狭山市 総務部 契約検査課,入間川入曽線にかかる交通量推計等業務委託,一般競争入札（ダイレクト入札）,2025-06-10,2025,19504000,19504000,15464000,15520000,平和フィールド株式会社 本店,11,道路,false,0.796,0.793
狭山市,狭山市 上下水道部 経営課,特定事業場等排出水水質分析調査業務委託,指名競争入札,2025-05-23,2025,10615000,10615000,,8800000,株式会社環境総合研究所 本店,6,測定・検査・調査,false,0.829,
狭山市,狭山市 総務部 契約検査課,市道幹第58号線舗装現況調査業務委託,指名競争入札,2025-05-19,2025,1815000,1815000,,1000000,グリーン・コンサルタント株式会社 関東営業所,4,道路,false,0.551,
狭山市,狭山市 上下水道部 経営課,狭山台地区雨水排水検討調査業務委託,指名競争入札,2025-05-19,2025,1366000,1366000,,1300000,株式会社ファースト設計 本店,5,下水道,false,0.952,
狭山市,狭山市 上下水道部 経営課,下水道総合地震対策耐震診断業務委託（その７）,一般競争入札（ダイレクト入札）,2025-05-19,2025,78515000,78515000,65872000,68656000,株式会社東洋コンサルタント 埼玉支店,12,下水道,false,0.874,0.839
