取得日時,入札方式,調達案件名称,案件番号,開札日,年度,設計額,予定価格,調査基準価格,課所名,発注部局,落札業者名,落札金額,参加業者数,分野分類,発注方式,不調,落札率,調査価格率
2026/05/20 15:24:33,一般競争入札（ダイレクト入札）,道路構造物維持工事（橋りょう詳細点検業務委託その３）,24100148884,2024-08-07,2024,12250000,12250000,9882000,埼玉県 県土整備部 秩父県土整備事務所,県土整備部,株式会社スリーエスコンサルタンツ 埼玉営業所,9882000,52,橋梁,一般競争入札（ダイレクト入札）,false,0.807,0.807
2026/05/20 15:24:35,一般競争入札（ダイレクト入札）,道路改築工事（大滝トンネル環境調査業務委託Ｒ６）,24000092791,2024-08-07,2024,8246000,8246000,6525000,埼玉県 県土整備部 西関東連絡道路建設事務所,県土整備部,株式会社ニュージェック 埼玉事務所,6525000,29,トンネル,一般競争入札（ダイレクト入札）,false,0.791,0.791
2026/05/20 15:24:42,一般競争入札（ダイレクト入札）,道路構造物維持工事（橋りょう詳細点検業務委託その１）,24100148879,2024-08-07,2024,14550000,14550000,11733000,埼玉県 県土整備部 秩父県土整備事務所,県土整備部,ＮＥテクノ株式会社 本店,11733000,51,橋梁,一般競争入札（ダイレクト入札）,false,0.806,0.806
2026/05/20 15:24:44,一般競争入札（ダイレクト入札）,道路改築工事（大滝トンネル施設修正設計業務委託Ｒ６）,24000092842,2024-08-07,2024,11109000,11109000,8924000,埼玉県 県土整備部 西関東連絡道路建設事務所,県土整備部,日本工営株式会社 北関東事務所,8924000,8,トンネル,一般競争入札（ダイレクト入札）,false,0.803,0.803
2026/05/20 15:24:46,一般競争入札（ダイレクト入札）,河川改修工事（新方川取付護岸詳細設計業務委託）,24100148745,2024-08-06,2024,18128000,18128000,14562000,埼玉県 県土整備部 総合治水事務所,県土整備部,株式会社協和コンサルタンツ 関東営業所,14562000,29,河川・砂防,一般競争入札（ダイレクト入札）,false,0.803,0.803
2026/05/20 15:24:49,指名競争入札,４２７０街路整備工事（谷塚仲町工区道路予備設計業務委託）,24000083922,2024-08-06,2024,5419000,5419000,4357000,埼玉県 県土整備部 越谷県土整備事務所,県土整備部,株式会社日建技術コンサルタント 埼玉事務所,4357000,11,道路,指名競争入札,false,0.804,0.804
2026/05/20 15:24:51,一般競争入札（ダイレクト入札）,公園等建設工事（なかよしコーナー再整備実施設計業務委託）,24000085529,2024-08-06,2024,16487000,16487000,13241000,埼玉県 都市整備部 営繕・公園事務所,都市整備部,セントラルコンサルタント株式会社 北関東営業所,13241000,15,公園・緑地,一般競争入札（ダイレクト入札）,false,0.803,0.803
2026/05/20 15:24:53,指名競争入札,６乳児岩治山測量設計業務,24000096903,2024-08-06,2024,3350000,3350000,2686000,埼玉県 農林部 寄居林業事務所,農林部,一般社団法人埼玉県治山林道協会 本店,3030000,23,河川・砂防,指名競争入札,false,0.904,0.802
2026/05/20 15:24:55,一般競争入札（ダイレクト入札）,荒川左岸南部流域下水道事業計画変更業務委託,24200148878,2024-08-05,2024,27772000,27772000,22311000,埼玉県 下水道局 荒川左岸南部下水道事務所,下水道局,株式会社日本インシーク 埼玉支店,22311000,2,下水道,一般競争入札（ダイレクト入札）,false,0.803,0.803
2026/05/20 15:24:57,一般競争入札（ダイレクト入札）,南部流域荒川北幹線ほか管渠耐震診断業務委託,24200148794,2024-08-05,2024,18467000,18467000,14830000,埼玉県 下水道局 荒川左岸南部下水道事務所,下水道局,株式会社日本インシーク 埼玉支店,14830000,18,下水道,一般競争入札（ダイレクト入札）,false,0.803,0.803
2026/05/20 15:25:00,簡易公募型／公募型プロポーザル方式,河川改修調査工事（荒川左岸ブロック（江川）河川整備計画変更検討業務委託）,24000044632,2024-08-05,2024,15315000,15315000,,埼玉県 県土整備部 総合治水事務所,県土整備部,,,1,河川・砂防,簡易公募型／公募型プロポーザル方式,true,,
2026/05/20 15:25:02,一般競争入札（ダイレクト入札）,南部流域処理場汚泥管廊耐震診断業務委託,24200148837,2024-08-05,2024,20058000,20058000,16107000,埼玉県 下水道局 荒川左岸南部下水道事務所,下水道局,株式会社エース 埼玉営業所,16107000,12,下水道,一般競争入札（ダイレクト入札）,false,0.803,0.803
2026/05/20 15:25:07,一般競争入札（ダイレクト入札）,右岸流域砂川堀雨水幹線雨水出水浸水想定区域図作成業務委託,24200148827,2024-08-05,2024,16121000,16121000,12942000,埼玉県 下水道局 荒川右岸下水道事務所,下水道局,株式会社建設技術研究所 関東事務所,12942000,6,下水道,一般競争入札（ダイレクト入札）,false,0.803,0.803
2026/05/20 15:25:10,一般競争入札（ダイレクト入札）,河川改修工事（笹目川積算支援業務委託）,24100148747,2024-08-02,2024,10003000,10003000,8025000,埼玉県 県土整備部 さいたま県土整備事務所,県土整備部,株式会社スリーエスコンサルタンツ 埼玉営業所,8025000,6,発注者支援,一般競争入札（ダイレクト入札）,false,0.802,0.802
2026/05/20 15:25:12,一般競争入札（ダイレクト入札）,河川改修工事（与野中央公園調節池底面利用詳細設計業務委託）,24000081068,2024-08-02,2024,17961000,17961000,14424000,埼玉県 県土整備部 さいたま県土整備事務所,県土整備部,株式会社ニュージェック 埼玉事務所,14424000,17,河川・砂防,一般競争入札（ダイレクト入札）,false,0.803,0.803
2026/05/20 15:25:14,指名競争入札,４２２３道路改築事業工事（軟弱地盤技術解析業務委託）,24000090726,2024-08-02,2024,8044000,8044000,6459000,埼玉県 県土整備部 朝霞県土整備事務所,県土整備部,日本工営株式会社 北関東事務所,6459000,12,道路,指名競争入札,false,0.803,0.803
2026/05/20 15:25:16,一般競争入札（ダイレクト入札）,４３０８道路構造物維持工事（橋梁点検業務委託）,24000084164,2024-08-02,2024,18160000,18160000,14632000,埼玉県 県土整備部 朝霞県土整備事務所,県土整備部,旭工榮株式会社 本店,14632000,44,橋梁,一般競争入札（ダイレクト入札）,false,0.806,0.806
2026/05/20 15:25:18,簡易公募型／公募型プロポーザル方式,公園等建設工事（誰もが遊べる広場基本設計業務委託）,24000000617,2024-08-02,2024,10868000,9880000,,埼玉県 都市整備部 公園スタジアム課,都市整備部,,,1,公園・緑地,簡易公募型／公募型プロポーザル方式,true,,
2026/05/20 15:25:20,一般競争入札（ダイレクト入札）,市野川流域処理場汚泥処理設備等改築実施設計業務委託,24200148733,2024-08-01,2024,17800000,17800000,14309000,埼玉県 下水道局 荒川左岸北部下水道事務所,下水道局,株式会社エヌ・エス・シー・エンジニアリング 埼玉支店,14309000,9,下水道,一般競争入札（ダイレクト入札）,false,0.804,0.804
2026/05/20 15:25:23,一般競争入札（ダイレクト入札）,道路構造物詳細設計業務委託（その１）,24000078107,2024-08-01,2024,10399000,10399000,8355000,埼玉県 都市整備部 八潮新都市建設事務所,都市整備部,株式会社ジェーエステック 本店,8355000,23,道路,一般競争入札（ダイレクト入札）,false,0.803,0.803
2026/05/20 15:25:25,指名競争入札,道路改築工事（交通量推計・交差点解析業務委託）,24000085735,2024-08-01,2024,6419000,6419000,5156000,埼玉県 県土整備部 西関東連絡道路建設事務所,県土整備部,株式会社協和コンサルタンツ 関東営業所,5156000,11,道路,指名競争入札,false,0.803,0.803
2026/05/20 15:25:27,指名競争入札,舗装通常修繕工事（舗装たわみ量調査業務委託）,24100148848,2024-08-01,2024,6474000,6474000,5132000,埼玉県 県土整備部 杉戸県土整備事務所,県土整備部,株式会社高島テクノロジーセンター 埼玉営業所,5132000,11,道路,指名競争入札,false,0.793,0.793
2026/05/20 15:25:33,一般競争入札（ダイレクト入札）,社資交付金（河川）工事（下忍調節池・排水樋管等詳細設計業務委託）,24000073785,2024-08-01,2024,14227000,14227000,11430000,埼玉県 県土整備部 行田県土整備事務所,県土整備部,大日コンサルタント株式会社 埼玉事務所,11430000,23,河川・砂防,一般競争入札（ダイレクト入札）,false,0.803,0.803
2026/05/20 15:25:35,一般競争入札（ダイレクト入札）,河川改修工事（忍川・環境調査業務委託その２）,24000078942,2024-08-01,2024,13248000,13248000,10636000,埼玉県 県土整備部 行田県土整備事務所,県土整備部,セントラルコンサルタント株式会社 北関東営業所,10636000,25,河川・砂防,一般競争入札（ダイレクト入札）,false,0.803,0.803
2026/05/20 15:25:37,一般競争入札（ダイレクト入札）,河川改修工事（忍川・環境調査業務委託その１）,24000078893,2024-08-01,2024,14911000,14911000,11970000,埼玉県 県土整備部 行田県土整備事務所,県土整備部,株式会社千代田コンサルタント 埼玉営業所,11970000,21,河川・砂防,一般競争入札（ダイレクト入札）,false,0.803,0.803
2026/05/20 15:25:39,一般競争入札（ダイレクト入札）,道路網構想推進業務委託（Ｒ６道路設計の手引き改定ほか）,24000079801,2024-07-31,2024,12177000,12177000,9774000,埼玉県 県土整備部 県土整備政策課,県土整備部,株式会社東京建設コンサルタント 埼玉事務所,9829000,1,道路,一般競争入札（ダイレクト入札）,false,0.807,0.803
2026/05/20 15:25:41,指名競争入札,河川改修調査（水辺）工事（冬期通水関連水質調査業務委託その２）,24000071915,2024-07-30,2024,3210000,3210000,2542000,埼玉県 県土整備部 総合治水事務所,県土整備部,一般社団法人埼玉県環境検査研究協会 本店,2800000,14,河川・砂防,指名競争入札,false,0.872,0.792
2026/05/20 15:25:44,指名競争入札,河川改修調査（水辺）工事（冬期通水関連水質調査業務委託その１）,24000071953,2024-07-30,2024,3700000,3700000,2945000,埼玉県 県土整備部 総合治水事務所,県土整備部,東邦化研株式会社 本店,3100000,14,河川・砂防,指名競争入札,false,0.838,0.796
2026/05/20 15:25:46,指名競争入札,河川改修調査（水辺）工事（冬期通水関連水質調査業務委託その３）,24000071968,2024-07-30,2024,4065000,4065000,3249000,埼玉県 県土整備部 総合治水事務所,県土整備部,株式会社日さく 東日本支社,3249000,14,河川・砂防,指名競争入札,false,0.799,0.799
2026/05/20 15:25:48,指名競争入札,河川改修調査（水辺）工事（冬期通水関連水質調査業務委託その４）,24000071975,2024-07-30,2024,4494000,4494000,3605000,埼玉県 県土整備部 総合治水事務所,県土整備部,株式会社東建ジオテック 本店,3605000,14,河川・砂防,指名競争入札,false,0.802,0.802
2026/05/20 15:25:50,指名競争入札,南部流域設備機器・土木資材価格調査１業務委託,24200148718,2024-07-30,2024,2081000,2081000,1674000,埼玉県 下水道局 荒川左岸南部下水道事務所,下水道局,トレンドデザイン株式会社 さいたま事務所,1674000,8,測定・検査・調査,指名競争入札,false,0.804,0.804
2026/05/20 15:25:52,指名競争入札,ダム等施設管理工事（直流電源装置盤更新実施設計業務委託）,24000067551,2024-07-29,2024,6411000,6411000,5152000,埼玉県 県土整備部 飯能県土整備事務所,県土整備部,株式会社ニュージェック 埼玉事務所,5152000,10,河川・砂防,指名競争入札,false,0.804,0.804
2026/05/20 15:25:58,指名競争入札,電地化（南古谷停電線地中化予備設計）,24000083916,2024-07-26,2024,7565000,7565000,6078000,埼玉県 県土整備部 川越県土整備事務所,県土整備部,株式会社復建技術コンサルタント 埼玉事務所,6078000,13,道路,指名競争入札,false,0.803,0.803
2026/05/20 15:26:00,一般競争入札（ダイレクト入札）,河川改修工事（綾瀬川多自然河道設計検討業務委託）,24000073586,2024-07-26,2024,15167000,15167000,12181000,埼玉県 県土整備部 総合治水事務所,県土整備部,株式会社テイコク さいたま営業所,12181000,16,河川・砂防,一般競争入札（ダイレクト入札）,false,0.803,0.803
